id,core
crd_a2c18604455b4a4c8d4868ad36370d3d,legal
crd_6e2cd50802964cfdb903d16ef856caae,legal
crd_f2b9a7e014e64eca88d8c9c7eee07019,legal
crd_a23c8618b0aa41f9b41b9f0603495380,legal
crd_17c7228380dd4d8e8b5e2cce3058d9d3,legal
crd_7c6dbcfcfb90484c9e7d5f28cee46687,legal
crd_643a385f109c4e50a6462b86c64b98b2,legal
crd_cd96e3f148dd46de80ac08abe51a48e4,legal
crd_04bca46a8e2d4e9ba0fbdbfc6c99e51e,legal
crd_e5912655e48f42a9ab863ac2337171cc,legal
crd_10bcf02ebeea4a3c8aac36e976120e99,legal
crd_695cab1b70c24a0289cc2d3c2316dfed,legal
crd_3725a62bd3aa40a086ad041a84a910d3,legal
crd_95ecf1d59f004e4399a2c61e280dfd13,legal
crd_ed5b22e519844e948a57784cdc4d5a48,legal
crd_ff8bf99d2bd84183bcc4b5d7a18360f0,legal
crd_de3c296136f24c1a8bada1580861504c,legal
crd_fa380ef9482e4e808e11365588c7178e,legal
crd_2ceed4bdc2b3437c82a41d83d9fe8aee,legal
crd_52d47bf453634824858ebdd26f42d5f6,legal
crd_3939d10a183b4eb48b843a68c74ed87b,legal
crd_33319f66def14264811a95e658040bb9,legal
crd_03be711c05fe4b8ebd081c3578f37444,legal
crd_0ab2ecd7d121461e8053278706d889d5,legal
crd_3ac122b5a08e42ac986aa536da6c1000,legal
crd_2700ee961f214ad48e6284b2a8e864dc,legal
crd_fd1e38170964420294911187ef450c55,legal
crd_48d5eae218d14c72a3b0485e369b2d06,legal
crd_6e2faccbf9a240219279b1c4acff7bd5,legal
crd_7ea36567dec64789a714995b1f459a47,legal
crd_f9097c53f99d488aa8685b73ea5a9373,legal
crd_2edd696f67314cde96ae6ff8f6661033,legal
crd_75b7a6e439114050b3e283955b439058,legal
crd_9548bea5e69544d5b3e488e97d33065c,legal
crd_5e059b9ed96e4fb68bb54b1086394797,legal
crd_cae2a3157f7a42d782a2c3cefae01615,legal
crd_cd3d8417b8544063ae6a41766d24b130,legal
crd_e49c0deba37f453f8f27da810c8bfe39,legal
crd_a3a886b05f4149c695ffbd5e5b9a049f,legal
crd_fb2dc6f12f584032a54f9925f060e059,legal
crd_c0742f7731e04b749870bceb5c6b133b,legal
crd_e910a64a2c12444e9eb34bab151b0428,legal
crd_976b70e13c194a6f8b955d7ea5307bbc,legal
crd_64d94b7ad8e84bac909438767e1e63af,legal
crd_c0ca53eaf2d849e7b533d0628ea7585c,legal
crd_449f6f94972b4bce9a87460460204cd8,legal
crd_fb67b53a2df44bff96ca7fff2d607437,legal
crd_1dd05220d5994e3181153d33340718fc,legal
crd_ab006041fefc4aba8f3142821fded198,legal
crd_a1887fe9f3f74f7183a0a9bc44f57582,legal
crd_6e0fa538c4894981b9e014b0ef5efd97,legal
crd_1acda7d08eb443e9bd36798a1fd7741a,legal
crd_6f4d7a28b34b4520a7456a89f3d72a15,legal
crd_769e68c4d309489fa1a27c2d237a7b2e,legal
crd_1fc96a36c5a94f05a295d7d565ece2b8,legal
crd_03cc8c548715482fb5d2d3d894767dbd,legal
crd_b9b75a9f9ec8475b836925a711e88d8d,legal
crd_91d042c887b54b7098c9044a36816008,legal
crd_ce61d71725be41b7a5a766b690f56a1b,legal
crd_314a692823404f41b6c94ef90a3fc5e8,legal
crd_c6e59761b01b488b9a46b1dbfb30707e,legal
crd_ae6da5a02eb8403e9dd4df5ff4dac55b,legal
crd_c2b11d41ddb1477a8f7293afb674c765,legal
crd_cc2d13ea26124968b44151ab66a7a343,legal
crd_cf7aaffeb44d43fdb372b21fec59ff3b,legal
crd_7c0b98be9394466198db3610a9b64953,legal
crd_85e0edbb8cbd458fa3957029a8bb5697,legal
crd_b30843c0d5e845ee88fc040b5c5e727b,legal
crd_a86ebded73ba41e2ab58fcebfd30eeb0,legal
crd_e080b948d1bd4c87b40c050f56b2d50f,legal
crd_69b75104832b4cd6ada38b185f7bd579,legal
crd_a2d28e5e695747fb95ebe50f891eb0b4,legal
crd_6b4e0c325cbb46698922c45438b4f1a7,legal
crd_6b3ab2c893c34e5989908e451259e1b1,legal
crd_9db4390c3200400db02bf38305508d38,legal
crd_4dff89f588a5466097978e9889eef559,legal
crd_559add80c2b44fb0bc383708f59d11c5,legal
crd_6571a57fd39542b6945b43880bccc254,legal
crd_350f66335966462b90a118ec2d81578f,legal
crd_f27f48f1eb8642a39de3ea91df67ccfc,legal
crd_407bb2a4ff5c4d46b0e4e76cbc2be949,legal
crd_e74ef94562b9440e8dd95ada098728d6,legal
crd_3f9c08ed5eae46f98e593890c2ec975b,legal
crd_49b96ca319434f588d5d36b30597c832,legal
crd_45037644be034dad9ec46ffdabcde550,legal
crd_7f4cc9a32a834ebabaeaea3407d06dbc,legal
crd_e17a4efa1eaf47e2aefdcf3b98d4f03c,legal
crd_3be63bf0c46342acb7d08759788757b6,legal
crd_59bf4857765e425bb663ea128e53ee0b,legal
crd_5ad957ef62844bcaba344b0af0a5ff24,legal
crd_1666aca597bf414e87a2cc320b7b2111,legal
crd_19a7e851b7724bd58b285b76eb387c5a,legal
crd_e70380b0a938449cb7e2b433737ec824,legal
crd_f1f7e5ef15f04872a721d1792aa677d1,legal
crd_a7c6d3aa2de6462f8d205d70a8fcc54f,legal
crd_df33509235464d18becdd63bd8ce91eb,legal
crd_a6ae2c14b1b849488f1e8c8744401a05,legal
crd_0df4378c1d3d40409014b2502a9926b1,legal
crd_3f328e2a6ea741bcb31348ee2954b3e8,legal
crd_6e0a4c7a191f4e6fbdc58193e35bbc7c,legal
crd_3c0355d3cc2d409e9b10876744aa534a,legal
crd_81867e9c25c44f33aa150e70b57bb4dd,legal
crd_19c135ff62f2427d93b3131114b4c10b,legal
crd_a23c99ed9f3243969466fb000bd139dc,legal
crd_ce469941c08b425484af9a8c69eb8ce1,legal
crd_1a45dd7bd500476991afd5bb75f173b2,legal
crd_f6c70da42b524965bcd4f7d6d86e8437,legal
crd_2a6cd27f6ba44515827ed800f377cdbd,legal
crd_63c2ca66eeea417b9079d833e0fd88d4,legal
crd_2bd7564121d5445ab350345c91a45ef4,legal
crd_8d5ff9b706fd4f59b44e0ca52638a257,legal
crd_a5a7e2a876b24835aca7fd5cd5408e0d,legal
crd_2556ec8a10224e6bb75f2bd54e7a612f,legal
crd_e372495979314c78b3613e2b19c30366,legal
crd_c401f199cd7046b4838589db368f2391,legal
crd_6b26bc2dda6e49bba695529a039dcaee,legal
crd_071ac28029b947ea8bf6b77d287ff401,legal
crd_7d72a31f03964ae2b79110b788039b73,legal
crd_de24a04b1d83417594730a5036cfc2a4,legal
crd_47e91685dd1f4021908561ca134dfe94,legal
crd_02e7c0b1ef054407a29dc95b1a8d7d9a,legal
crd_91e0b5934fad4b74835dd274b02d484d,legal
crd_3d8ce215614244a483a06d6ecf99c2e2,legal
crd_4a9c161784fa428f843e9b76858abf96,legal
crd_39139dbf0feb48b1924d20cc03c58d47,legal
crd_43467fa51d7b4bcc9ebe110d9fe9e3b9,legal
crd_76258afdc2084ca2b2657664bbca3efa,legal
crd_eb91a973f3ff4394a919aab77d9c71b9,legal
crd_fcfc387c36dc450c93bb85840e3b6957,legal
crd_cb6a73f229b646c8bf57adbb4356dbd4,legal
crd_0de7275633824d0f8b48461aa047a472,legal
crd_8f64870b7d4f490ea13c8da48ebe514b,legal
crd_aa19240342864dd7a428b95c5b6a85b6,legal
crd_2c6eae027003403c832a8463afbb6ec0,legal
crd_33db0577186a4483aa85190fd0496d90,legal
crd_33a1cfa2557e48ba8b7aac42a10592f6,legal
crd_e6bc27d53eb341549fc31d79de6ddb7f,legal
crd_cabcdb68fdc14360a495869d3e7fc281,legal
crd_9600ba030e244c31becf34a3bf0822af,legal
crd_ec7df19190b24fe1a70ac895f40b5853,legal
crd_0b0cf12160764765a874a7fdee924d25,legal
crd_217eb0feed8b46fea1b5dc6c0b2b9e12,legal
crd_25c3b767ba91433682a1643b31b7645b,legal
crd_e854c2e94f504118b3618ae2eb10a195,legal
crd_c165a1025f82402fa3834ed4c9da14ba,legal
crd_665baed36bfe4c0194ea9e3b22b19ac2,legal
crd_4fa7d5ae1044415e8ad8c609a527498c,legal
crd_fdde46d849ab42f894ccc15e3cd38f12,legal
crd_097bd499debd459f9ce55afa7bc72d66,legal
crd_4dff2ba7b2d744a1a6c33741e2c1fcf6,legal
crd_6a986375d35444ad9660332cda624a14,legal
crd_d32d5f07d1274a6ebcf0e8e437155768,legal
crd_94245aa3b4a241379cf9f7fbbf7f6cd7,legal
crd_74dbd9f579a34dbbaa8cd2139122ee97,legal
crd_9f35462bf6cc430f89c193d85507ea73,legal
crd_3325b070fe8b4709b756066f49ba3b3c,legal
crd_b2976a87410e4dd5a753e7f871c2b6fc,legal
crd_fdbf31b467214b229b4e4f149c487a47,legal
crd_5fa3eadb1c984d63b845035c1e227af9,legal
crd_5fb3a8282fa34c2bbeb9a56b4ccc7e36,legal
crd_86981ec7570145568aecd428c2b88101,legal
crd_3a299da6bf864690a188f07aeb55ffdf,legal
crd_327f997026094ec49f0dc7d77e4628f5,legal
crd_eb6216aa3f6b4cccaf6216809f915658,legal
crd_48cd856a0632489c916bc354a3090cb2,legal
crd_151c0155aa7c4f4fbec1bdb3a10f2676,legal
crd_24031addb4d1417482177b19c5d8edcb,legal
crd_8e6dc19330d3414885271a4243ca3da4,legal
crd_aa294faf68c14f559c22e0e79a6c101e,legal
crd_540aa5414bc94516a563bab640ced601,legal
crd_22373df684c0420ea90d2f8508ac096c,legal
crd_a9c86e6316084d76a03b32be95977091,legal
crd_35c968e4b25945e897940860221f9d51,legal
crd_cbc18e77d7ec4d50bf19650a9a559686,legal
crd_5739e1f6076840cd901a1bc283ca6e96,legal
crd_ae7e91462bfc4861bbf97e99ed53a1c1,legal
crd_1a8604b7ba6c45e2bc8b32b0a70d08b5,legal
crd_7c621010e3e6471d9916eee4bcd0b11d,legal
crd_f839f8a7cb9a47ae962503f3ea69bec5,legal
crd_72fe56f4aa85484284d8e3632d06ad9b,legal
crd_021c1d57c42d4fb7836097cbe9eacfb7,legal
crd_80cf71e223cf491796609458b2866665,legal
crd_b42271147bf14a5e89d33571e64abb6d,legal
crd_80c9df6d04f94ccab3df1e24619e21a3,legal
crd_a853bb92fbe7486ea510a97f6a8494e2,legal
crd_edb9044de69d43319f8a3eabb7111333,legal
crd_4dcd2225913d4c7b8ff2527a2b1b3fb7,legal
crd_a0934af0f0b04689914f8e20d868c1af,legal
crd_2ea290775cb046cebfd884af9fd14fb6,legal
crd_c0153fff146d4250aff6c03e0e1744aa,legal
crd_dd1edbb4a44c4017a3aabb30184c0888,legal
crd_294d9cff39f64e0394a0af134957afc3,legal
crd_17b54146ce0942e29c41fd91356c1940,legal
crd_4047afdc24734dc081571f81815febd8,legal
crd_497f584c0a1d45e3aea9795cff7150df,legal
crd_9939fa3d69c24dc1ba7479c32d541229,legal
crd_9002164290424cb1911b9817cf1abf95,legal
crd_74dbff9983194285973b48e74a2c3f90,legal
crd_a8b84c38955448fc8e9851870f2829de,legal
crd_e04ecf128d0b4bd59c3764ab5bcb978c,legal
crd_0f2a801e619f4b5eba26e139a30e49ef,legal
crd_42b2c061d90345869820c14b4bad81ee,legal
crd_e621d41552194ed9819082de86d7d7fa,legal
crd_59c6d7badfc34295857ca0743b40ceca,legal
crd_58e889f440504f44b3283ed76f3f54a4,legal
crd_8f1fc76631484555b4722899212d5625,legal
crd_982da8b7486a480fac3fd751a353a4eb,legal
crd_a7946badda8f45c59504dc3df868ac26,legal
crd_c7bbb74e75664ffc99444f764f2375f0,legal
crd_258d12e6617d4e648d73be028f191b40,legal
crd_5b7424c24743452289505b89cdf16f9b,legal
crd_29586917a2974607a3961531ff425f4f,legal
crd_9f0c12874b204c0f99d48aa7ddb68c51,legal
crd_f192e99706074455884cf28efb9ee03a,legal
crd_15a22d22153042c6ae825f60587268f1,legal
crd_eaceb59bf4e6464c98ac6c6c37fccfe3,legal
crd_0c75f068ac98487f9544d1bce3858b39,legal
crd_bf3808fbbb364067a497257398cf353d,legal
crd_28b38ef0a82544318f15540b4351041e,legal
crd_66c07857c8554f0e838323669a19ffa5,legal
crd_140b4894a53d4884a4ec1e15dab9319a,legal
crd_a7a6c097879443db9bb5299c7017fd20,legal
crd_dd2e51f86dbb42e59b5b378170b9c189,legal
crd_d469872faa0b4f0fb50d4a0dbc521211,legal
crd_178373b0fe2f483b90202bfeb6014e0a,legal
crd_5fb77165fcbc43e99fc15c3d64426b65,legal
crd_2eb85540f12446e38d0eef16937315eb,legal
crd_21cddbd22cb445fbb3b810abe4ecbaf6,legal
crd_b61f1e595b3844cdad00a05ee402457b,legal
crd_6505ff3398e942299cadd1b3995258cd,legal
crd_65f55cf2eedd49668ac8946ebd4d2105,legal
crd_bdc1291ed02b4526802da87554f615fd,legal
crd_217effcb1f034d1ca6e36929cce6f11d,legal
crd_4539b94483584e5591a52ff5f95348ae,legal
crd_26639bb10e744e3ca745b81492084497,legal
crd_8f5bdfa86b31418bb75a251ce2ebd313,legal
crd_2d0021113d084cee92cd6b33f104c1b4,legal
crd_f71295d13f8441589472b5a993df7372,legal
crd_8702d63bf6f64674b5871fa1373a1221,legal
crd_3bee770abeec4669a01be3a0e307cf14,legal
crd_d7277fc755604989840cc645a4324ba9,legal
crd_09c5139c68724642b9f7e54f50264473,legal
crd_44c51a9b55cd433fb569767a78ebf976,legal
crd_2712b680c8c541bc868af5e0e208d295,legal
crd_388773c70283456b87414157b1eebd98,legal
crd_d06befe89918438384a8d38e7acea2bd,legal
crd_1f22214638bd46d089a6751e57dfd829,legal
crd_61d6a3538b6e40389baa4516d896cf06,legal
crd_57067560f7f0499da43dd94731e85552,legal
crd_3d71ecca4c6c4ec8ba289a785f237535,legal
crd_70a2a01e064142b0a132d9ce3a86a293,legal
crd_38b8a802fe784ee286fd81ddc09ea7ec,legal
crd_af531020efc14cb38f4ffeb159eb8eff,legal
crd_abd789362dc8479c8dc89e89859b6a6a,legal
crd_96a14bbf788e4a138b05f46f08c0fa47,legal
crd_773d33f2fd1e4f54b3a47363b31ebce1,legal
crd_56206ef4f9ec4b82afc4a656d41e5ba4,legal
crd_5417eda101854e4e965af0714d41cb8b,legal
crd_0ac3ee4c2bb043a280fa2e4f7f6505e7,legal
crd_b0d75ae5da0646e797f1563c8811e629,legal
crd_762ed07f53ea4ca6a4cf7ae20ed53535,legal
crd_bb689737789640e98f540464691035a6,legal
crd_6cb1a1b4a1e447b19a2a22c63e15dec9,legal
crd_ca58ca94b74e4df8983b1eaecff999a3,legal
crd_3b8a6e3644374d98828747b29622e053,legal
crd_618b8dca0fe24706aae51c2c75736dd9,legal
crd_e7fa7e2b66a6410b9baafd7d7e46f119,legal
crd_07556ab263e64b3e816e9b094893b497,legal
crd_e99a28536b8c4a7e98db8ee70e564fba,legal
crd_c7b6cf4db56e43acae3ec918308dc672,legal
crd_79e2d6da18c84548bfc363e1aea10da1,legal
crd_cd05e8e7bb5c434cba3487e6f2aaf7ed,legal
crd_12e044565cad4dea9a798105ec0df2f2,legal
crd_da27f6ea33754e3990af2592197c8c35,legal
crd_6c8b36633fae4e9c9106e63af43934eb,legal
crd_d02ae657899e4523a0db31c20bdb03e9,legal
crd_afc3862d2be34a6893a1d99cef9c90e6,legal
crd_dbd4475720c8479481050b2ba6ef3c5a,legal
crd_ab7661f7212743ee9509dc6f2546baa6,legal
crd_57e2c4722d1b4d5c96a196415c1ca434,legal
crd_8bea9b8848964337b64e2ceed5c41302,legal
crd_03e583258e944837bd3b9f4772c45f8c,legal
crd_58f8144b0f884b70a2a6b946ba8377cd,legal
crd_765e58c338aa4f4aa667d89198ec741b,legal
crd_5b7970f5f54d4311882227c856ac28ac,legal
crd_c3acd1c879e645779501109c65580c93,legal
crd_35af1bfc231746a3914e8e02bb3b8afa,legal
crd_8fe17bb9974247b18e4180d4e4df3ab0,legal
crd_7cdbe543d7e447a6a84144d85870b3b9,legal
crd_2079d6704f3a4822be89fffeb6ed32dd,legal
crd_606b261078744cc8819ce42293651b88,legal
crd_90c1d84c1ab7490897021c0eb19f781c,legal
crd_de5bf1478737423d8469d662e40a89d0,legal
crd_bbec90ced5704bd6b427c55fcfc0e3bf,legal
crd_4a59e793877041acaa1b8bf5543d85b0,legal
crd_d9c43964a9e84935940c0e01e52a7e6b,legal
crd_d716dab053a54d448c9544db720aa77c,legal
crd_263c69baf83347208e5cd76863a4afd9,legal
crd_3ef4ed482d774066a82884d9424efe5c,legal
crd_5c2aaf063d1f46c89b17dae93940f47c,legal
crd_8ae1e6ad39e04645b85489774efd1418,legal
crd_eb12e8151688469f9b259778c64812ca,legal
crd_42751c368c5545afbfc23be49ae65519,legal
crd_e79d0ba09f4342b5a7a3ffe96ebef508,legal
crd_37a7ae2b078b415aab3dff267ca8c86d,legal
crd_2224596386434e1cafa9972b63cdf6e1,legal
crd_36f13b7802ed494fa436673cf2a765ea,legal
crd_1f7b39db813d495ea2aebf5c8e7ddcbe,legal
crd_bf643690c507479592f493f27a9dfeb2,legal
crd_b90a24aba39e4054897969f472657dc9,legal
crd_2853060e0d9f479aaf19095e11706ae8,legal
crd_40dfc709e42242c8bf1a905735708345,legal
crd_be06b6df39cd46c2a192ae1be15fb42c,legal
crd_32f858adfcc74249b32a879235f871c1,legal
crd_26599f04c2b242a194da9d9207b944b4,legal
crd_20286eaca8e44e0c8527a00bf07be1c7,legal
crd_0377cc62eb6044bc808843bbcd39eb48,legal
crd_af45f5f03d0944e79c47f0375cc9597a,legal
crd_ed931c16cb0142469bd6f7571576d61a,legal
crd_323c71c954624f77820944871a8100bd,legal
crd_03719aa382e14078a9b8a9c35946e850,legal
crd_268651d4999a481faa22b6598a4dea0c,legal
crd_f6e236483db94d5cbd74ec3d0c69f685,legal
crd_4b28e79eba2d4d97bfcad188fd8db943,legal
crd_0e74340fa12045cb9bdb4824d72f2ad3,legal
crd_b792d79485f44ddd8d1fb20b25cb19a3,legal
crd_e5268062a91d46d1b89bd272a3f8c043,legal
crd_d555fad606ee4b13b0493364de8c4cda,legal
crd_9b50f321f3a44275b82b5e49b6766c7c,legal
crd_162d0aec8da44e1d88e84982dd524156,legal
crd_08cbc914c0634bae8d6932b81f7bcdcb,legal
crd_f4f749bc095641e1b953b1784a6efa51,legal
crd_d7ce71c1b8814223bb8f1d9ed75cdfb6,legal
crd_551090cbc3134b44b9736a0fd5320b3a,legal
crd_02bb98b56ae0427abdd944699f1bda1c,legal
crd_7cfbdaa5c45f4ee9a73d3359c2f206c7,legal
crd_3dcdfd3bf35341d7835d5b51893bd0cb,legal
crd_bcef0c1c280242a8878b505860c6d89b,legal
crd_6cb237f1ebb641b1b4eded004068e865,legal
crd_a5ecfd31d79b4556ab6bf7233081349c,legal
crd_9ddadbe1950b402696855e6668e5cf8f,legal
crd_a2ef85d2f5774b6d910349770f5db42e,legal
crd_ba5d06b298f545f8a2df2df6accd3294,legal
crd_835ae01a69684fe7af625817ecb51341,legal
crd_01a9a94d42824240b555d065d5f5f715,legal
crd_3185489386dc4b9a833fec1e0668d65f,legal
crd_c894fefd53624306a2a7f29942641a9c,legal
crd_e0862c1712b84e8eafa76836362c9870,legal
crd_e8595996603e4e3ab8d772a573e75f5b,legal
crd_11587e02677148c28e30eeaa164a2569,legal
crd_53adf0c7c527414ab222421a8b5e4ef3,legal
crd_e993888b82a845c698effa4248c9a980,legal
crd_0d7681a6ac944b5aa5606946cff8ebd5,legal
crd_2e7bad8041bf496fad79f3ad42a4fd89,legal
crd_7f533fd75db94b9da5770ff4daa062ce,legal
crd_8b213fe23fec4f629b8368b197d7d7c8,legal
crd_4bf96e5f5d6146ed8ccc1b2021393803,legal
crd_fd34f98e6230426fb411e1fd8528a7dc,legal
crd_aca54534108b43fcb881cb411581c618,legal
crd_6d38ee3cce1e48ae9a8e945734ab950f,legal
crd_dd040ced1dd34dab9d822a6584cdc41d,legal
crd_da097130ff544f99b4ff980b404c053e,legal
crd_a31f635bcd1f479f86d0a7d15c17e6c9,legal
crd_91f835d4527741b8b1190e6695d55698,legal
crd_8f6772e3a731466797fceabc9e3543d1,legal
crd_b99de29dfb744a0184319f957208d126,legal
crd_308aa649ad114f3195d950a5a60586c2,legal
crd_df2a4ae009034326bac684df1aac9287,legal
crd_989cc7ce93b04fae9388328e9f46d840,legal
crd_7295a54624614f55a8d469d9d6b2e502,legal
crd_bc7f7f83093148e6b3f0adb729b6bd61,legal
crd_029ec16d7f294ef0a9e2b924ae6819ce,legal
crd_0fce6ec303a44937ab4b3f6ace5d4f5c,legal
crd_e66f39ac0f6a44b0bd2f7ffbd633cf9b,legal
crd_dbc5f2c9f1cc41ebb7b6ba6c9133a942,legal
crd_498044d6e5da4eb3868df6a6d0c058d4,legal
crd_80c0754783744500af77590d9234826c,legal
crd_9bf4859e7a784073aa4b4de08c5211f0,legal
crd_51a5b016b78e4a22b0f2b527a65d2147,legal
crd_8d3ed88361eb4e9e8af1cc1658ec69b1,legal
crd_bf617c80f0c9417a8434ffa4428e7911,legal
crd_b54632a900e042c39771ae748820bf43,legal
crd_5359fd5a9e4f43568d3419a2cd737640,legal
crd_c7979a7d0305443eb9ddb9b10469644d,legal
crd_d12740d7854a4ff69d2921c943454bc8,legal
crd_a8ad84833e7f41d5bf65fe1787c65fe3,legal
crd_d30e4b994223457c8b38bc696aa91e06,legal
crd_eaf7db4a652b47939bddb0db4c9030e9,legal
crd_b20587f1945e42d59b750f9b69cc4a6b,legal
crd_7bd65d4574434dd3ba908203c8cea774,legal
crd_68c45595c25041f3bcf2073a5b533edd,legal
crd_34dd94ad32194a96931c9e2ff311ad26,legal
crd_45acf301d7e2469fb961cc1f06bd2889,legal
crd_93ab5d88940f4610a375a928963a570f,legal
crd_54e413e671dc4fa3872b3481db960d47,legal
crd_3694abe0d09349ca9dbef6861ea42f5a,legal
crd_3088ee50256240d0b22c045f593df9a8,legal
crd_d0714091b2a14f478e2d7704c8eb50d8,legal
crd_016db7e8b21348aca4b407fb6d2ce26d,legal
crd_6155d5f7f7da4f3da02d755d51f10fa7,legal
crd_20f6a0577b714cf393648a074b1f0bb2,legal
crd_79195cfde0ae4948894c37bef02d9e6f,legal
crd_94501fb9ecad49e9a81cd51f7c31dac7,legal
crd_8ac9f95c19af4213b7c6aed341965206,legal
crd_ae2a969b746542268ff0bcfc735ea367,legal
crd_86d6559da2404639813a26adaa8ccedf,legal
crd_40af5ff824594a7a899021662e0210ca,legal
crd_bd9957831e61475fa527ff77c2976f40,legal
